[INFO ] 2026-02-02 22:42:05,158 [main]  com.oltpbenchmark.DBWorkload main - ======================================================================
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=7]
[WARN ] 2026-02-02 22:43:50,522 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=8]
[WARN ] 2026-02-02 22:43:50,523 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=9]
[WARN ] 2026-02-02 22:43:50,523 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=10]
[WARN ] 2026-02-02 22:43:50,534 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=1]
[WARN ] 2026-02-02 22:43:50,534 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=2]
[WARN ] 2026-02-02 22:43:50,534 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=3]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=4]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=5]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=6]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=7]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=8]
[WARN ] 2026-02-02 22:43:50,535 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=9]
[WARN ] 2026-02-02 22:43:50,536 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=10]
[WARN ] 2026-02-02 22:43:50,540 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:50,540 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:50,540 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:50,540 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:50,541 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=1]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=2]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=3]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=4]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=5]
[WARN ] 2026-02-02 22:43:50,543 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=6]
[WARN ] 2026-02-02 22:43:50,544 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=7]
[WARN ] 2026-02-02 22:43:50,544 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=8]
[WARN ] 2026-02-02 22:43:50,544 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=9]
[WARN ] 2026-02-02 22:43:50,544 [TPCCWorker<006>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=9, D_ID=10]
[WARN ] 2026-02-02 22:43:50,552 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=1]
[WARN ] 2026-02-02 22:43:50,552 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:50,552 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=7]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=8]
[WARN ] 2026-02-02 22:43:50,553 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=9]
[WARN ] 2026-02-02 22:43:50,554 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=10]
[WARN ] 2026-02-02 22:43:50,558 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=1]
[WARN ] 2026-02-02 22:43:50,558 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=2]
[WARN ] 2026-02-02 22:43:50,558 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=3]
[WARN ] 2026-02-02 22:43:50,558 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:50,559 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:50,559 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=6]
[WARN ] 2026-02-02 22:43:50,559 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=7]
[WARN ] 2026-02-02 22:43:50,559 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=8]
[WARN ] 2026-02-02 22:43:50,559 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=9]
[WARN ] 2026-02-02 22:43:50,560 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=10]
[WARN ] 2026-02-02 22:43:50,581 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=1]
[WARN ] 2026-02-02 22:43:50,582 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=2]
[WARN ] 2026-02-02 22:43:50,582 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=3]
[WARN ] 2026-02-02 22:43:50,582 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=4]
[WARN ] 2026-02-02 22:43:50,582 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=5]
[WARN ] 2026-02-02 22:43:50,583 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=6]
[WARN ] 2026-02-02 22:43:50,583 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=7]
[WARN ] 2026-02-02 22:43:50,583 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=8]
[WARN ] 2026-02-02 22:43:50,583 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=9]
[WARN ] 2026-02-02 22:43:50,583 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=10]
[WARN ] 2026-02-02 22:43:50,603 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=1]
[WARN ] 2026-02-02 22:43:50,603 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=2]
[WARN ] 2026-02-02 22:43:50,603 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=3]
[WARN ] 2026-02-02 22:43:50,603 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=4]
[WARN ] 2026-02-02 22:43:50,604 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=5]
[WARN ] 2026-02-02 22:43:50,604 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=6]
[WARN ] 2026-02-02 22:43:50,604 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=7]
[WARN ] 2026-02-02 22:43:50,604 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=8]
[WARN ] 2026-02-02 22:43:50,605 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=9]
[WARN ] 2026-02-02 22:43:50,605 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=10]
[WARN ] 2026-02-02 22:43:50,607 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=1]
[WARN ] 2026-02-02 22:43:50,607 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:50,607 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:50,607 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:50,607 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:50,608 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
[WARN ] 2026-02-02 22:43:50,608 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=7]
[WARN ] 2026-02-02 22:43:50,608 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=8]
[WARN ] 2026-02-02 22:43:50,608 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=9]
[WARN ] 2026-02-02 22:43:50,608 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=10]
[WARN ] 2026-02-02 22:43:50,611 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:50,612 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:50,612 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:50,612 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:50,612 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:50,612 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=1]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=2]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=3]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:50,613 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=4]
[WARN ] 2026-02-02 22:43:50,614 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=6]
[WARN ] 2026-02-02 22:43:50,614 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=7]
[WARN ] 2026-02-02 22:43:50,614 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=8]
[WARN ] 2026-02-02 22:43:50,615 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=9]
[WARN ] 2026-02-02 22:43:50,615 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=10]
[WARN ] 2026-02-02 22:43:50,636 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:50,637 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:50,638 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:50,638 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:50,638 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=1]
[WARN ] 2026-02-02 22:43:50,638 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=2]
[WARN ] 2026-02-02 22:43:50,638 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=3]
[WARN ] 2026-02-02 22:43:50,639 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=4]
[WARN ] 2026-02-02 22:43:50,639 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=5]
[WARN ] 2026-02-02 22:43:50,639 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=6]
[WARN ] 2026-02-02 22:43:50,639 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=7]
[WARN ] 2026-02-02 22:43:50,640 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=8]
[WARN ] 2026-02-02 22:43:50,640 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=9]
[WARN ] 2026-02-02 22:43:50,640 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=10]
[WARN ] 2026-02-02 22:43:50,648 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=1]
[WARN ] 2026-02-02 22:43:50,648 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=2]
